,PM1,PM2_5,PM10,Temperature,Humidity,RED,NOX,TEMP,OZONE,PM2.5
2019-11-07 06:00:00+00:00,3.5464605263157893,5.998618421052633,7.836986842105266,10.769868421052635,91.98855263157888,1410.2236842105262,1071.2105263157894,6.1,1.0,9.6
2019-11-07 07:00:00+00:00,1.5506707317073172,2.755182926829269,3.787036585365853,10.011951219512191,92.47170731707318,1456.0975609756097,1039.2439024390244,4.7,2.0,7.9
2019-11-07 08:00:00+00:00,1.2048082191780825,2.2566301369863004,3.0461780821917808,9.504520547945209,93.58424657534248,1387.9041095890411,1021.6438356164384,3.3,0.0,6.9
2019-11-07 09:00:00+00:00,0.6762763157894739,1.611302631578947,2.2092631578947364,8.89907894736842,94.68921052631576,1391.3815789473683,1005.8815789473684,3.3,0.0,6.0
2019-11-07 10:00:00+00:00,0.9394605263157896,1.8773289473684205,2.867907894736841,8.30092105263158,96.68407894736843,1378.3552631578948,962.2105263157896,2.2,0.0,5.5
2019-11-07 11:00:00+00:00,2.186584415584415,4.07942857142857,5.468168831168831,8.218701298701296,97.30870129870128,1378.142857142857,946.1948051948052,1.7,0.0,5.8
2019-11-07 12:00:00+00:00,2.171837837837839,4.301040540540541,5.659391891891894,8.17810810810811,97.66581081081078,1390.581081081081,903.5675675675676,1.7,0.0,5.8
2019-11-07 13:00:00+00:00,1.7711624999999998,3.260774999999999,4.725937499999999,7.878125000000009,98.28137499999995,1399.2625,819.25,1.7,3.0,5.7
2019-11-07 14:00:00+00:00,3.3344444444444457,5.878530864197532,7.501407407407403,9.364320987654324,96.9411111111111,1436.9506172839506,1375.3950617283951,1.1,5.0,6.3
2019-11-07 15:00:00+00:00,6.474506666666667,9.795239999999994,12.198106666666671,16.523199999999992,84.16466666666668,1456.6,1019.7333333333332,2.8,8.0,6.8
2019-11-07 16:00:00+00:00,7.375828947368421,10.305500000000002,11.969749999999992,22.28526315789474,72.18947368421053,1413.5394736842106,921.5131578947368,6.7,8.0,6.8
2019-11-07 17:00:00+00:00,6.457833333333331,9.206345238095238,10.74005952380952,33.83738095238097,57.75107142857138,1421.309523809524,1037.2380952380952,8.9,8.0,16.4
2019-11-07 20:00:00+00:00,9.283705128205128,12.754974358974358,14.249846153846155,40.50435897435896,49.80589743589743,1398.3974358974358,977.3076923076924,13.9,20.0,21.8
2019-11-07 21:00:00+00:00,8.759916666666669,12.19329166666666,13.626972222222223,41.38930555555558,49.431527777777774,1466.125,1022.375,14.4,21.0,20.6
2019-11-07 22:00:00+00:00,8.405181818181818,11.730672727272728,12.944763636363636,40.40072727272727,48.43581818181818,1481.3636363636365,1317.581818181818,15.6,19.0,19.7
2019-11-07 23:00:00+00:00,11.06997222222222,15.716486111111104,17.78655555555556,28.50722222222221,59.72708333333334,1360.3472222222222,627.2361111111111,14.4,17.0,20.3
2019-11-08 00:00:00+00:00,11.981240963855418,19.26578313253012,23.084819277108423,18.799879518072284,77.69349397590359,1367.0722891566263,652.9518072289156,11.1,16.0,24.0
2019-11-08 01:00:00+00:00,16.572536585365853,26.617073170731707,32.56712195121952,16.040731707317068,84.51512195121951,1431.2926829268292,979.6829268292682,7.8,11.0,28.7
2019-11-08 02:00:00+00:00,17.619817073170736,27.488207317073165,33.45929268292682,14.416585365853656,89.65560975609753,1459.5243902439024,1153.2317073170732,7.8,7.0,30.2
2019-11-08 03:00:00+00:00,13.822739726027397,21.04845205479453,25.85138356164384,13.168356164383566,90.90726027397262,1444.8082191780825,1176.890410958904,7.2,4.0,26.5
2019-11-08 04:00:00+00:00,10.71913157894737,16.49521052631579,19.297421052631574,12.47657894736842,91.00499999999997,1425.2894736842106,1127.8684210526317,6.1,1.0,22.2
2019-11-08 05:00:00+00:00,8.975233333333332,14.240750000000002,17.173433333333328,11.622333333333334,92.16816666666664,1428.6,1098.2166666666667,5.6,0.0,18.7
2019-11-08 06:00:00+00:00,7.701999999999998,11.946519480519484,14.667857142857148,10.890519480519478,93.0907792207792,1410.5974025974026,1087.1038961038962,5.6,0.0,15.7
2019-11-08 07:00:00+00:00,6.333910256410254,9.517551282051285,12.070705128205129,10.298589743589744,93.72499999999997,1412.8589743589744,1036.7051282051282,4.2,2.0,13.2
2019-11-08 08:00:00+00:00,4.198236842105266,7.299973684210526,9.27623684210526,9.532631578947369,94.24250000000004,1391.5657894736842,1021.3947368421052,2.8,2.0,10.8
2019-11-08 09:00:00+00:00,2.593036144578314,4.543409638554217,6.203072289156624,9.157710843373495,94.33855421686744,1389.144578313253,1007.1807228915662,2.8,0.0,8.9
2019-11-08 10:00:00+00:00,4.705028169014085,7.673985915492955,9.848098591549295,8.752394366197182,95.70873239436622,1390.4084507042253,995.8169014084508,2.2,0.0,8.7
2019-11-08 11:00:00+00:00,4.7825945945945945,7.710067567567566,9.731581081081083,8.343243243243242,82.28270270270272,1384.418918918919,947.5945945945946,1.7,0.0,8.3
2019-11-08 12:00:00+00:00,5.897302631578949,9.237092105263155,11.365802631578944,8.310789473684215,97.80802631578943,1403.828947368421,925.7894736842104,1.7,1.0,8.3
2019-11-08 13:00:00+00:00,5.573263157894736,8.768868421052632,11.218644736842109,7.917763157894737,98.77973684210528,1409.0263157894738,799.5131578947369,2.2,3.0,8.1
2019-11-08 14:00:00+00:00,2.84848717948718,5.029243589743587,6.823974358974354,9.198846153846151,96.74666666666664,1447.128205128205,1376.7307692307693,1.1,4.0,7.2
2019-11-08 15:00:00+00:00,5.874202702702702,8.526513513513512,10.215216216216216,16.485675675675676,83.26837837837842,1435.2702702702702,963.4324324324324,2.8,8.0,7.1
2019-11-08 16:00:00+00:00,8.065847222222223,11.806569444444442,13.777250000000002,23.43611111111112,69.77055555555552,1405.763888888889,904.8333333333334,5.6,12.0,6.9
2019-11-08 17:00:00+00:00,6.934233766233767,9.70887012987013,10.99042857142857,35.21831168831167,55.6953246753247,1420.7792207792209,1036.7272727272727,8.9,17.0,6.4
2019-11-08 18:00:00+00:00,8.209169811320757,11.069641509433964,12.70354716981132,39.575849056603765,50.1345283018868,1425.5471698113208,1054.2641509433963,12.8,18.0,6.6
2019-11-08 19:00:00+00:00,8.713027027027028,11.626810810810811,12.931986486486482,40.5664864864865,48.77716216216216,1409.554054054054,989.9324324324324,14.4,20.0,6.7
2019-11-08 20:00:00+00:00,11.341875000000002,14.559958333333332,15.928145833333332,40.29791666666666,48.696875,1403.75,1004.125,15.0,22.0,7.1
2019-11-08 21:00:00+00:00,12.564815789473688,16.187144736842104,17.548078947368417,43.23710526315789,48.25684210526316,1422.3684210526317,1052.3684210526317,16.1,21.0,8.0
2019-11-08 22:00:00+00:00,14.00147222222222,18.00151388888889,19.485361111111114,39.54249999999998,49.26486111111109,1400.1944444444443,1431.9166666666667,16.7,18.0,8.9
2019-11-08 23:00:00+00:00,16.494891891891896,23.072824324324323,25.639054054054043,29.693108108108103,59.17054054054058,1396.2837837837835,793.4324324324324,15.6,14.0,11.0
2019-11-09 00:00:00+00:00,14.350638297872337,21.75042553191489,25.66659574468085,20.449361702127653,74.58723404255318,1393.404255319149,865.1914893617021,12.2,11.0,14.1
2019-11-09 01:00:00+00:00,9.7495,15.983,18.993,17.814999999999998,78.81,1447.0,1117.0,10.0,9.0,17.4
2019-11-09 05:00:00+00:00,16.609627906976744,26.253418604651166,32.143511627906975,11.236046511627908,94.02558139534882,1432.0,1112.6279069767445,5.0,2.0,19.5
2019-11-09 06:00:00+00:00,15.5016835443038,23.804405063291146,28.78297468354432,10.708354430379742,95.56253164556968,1425.8481012658228,1062.620253164557,5.6,1.0,17.9
2019-11-09 07:00:00+00:00,11.20136842105263,16.988263157894735,20.242815789473685,10.255,94.81289473684213,1414.7368421052631,1036.8815789473683,3.9,1.0,14.2
2019-11-09 08:00:00+00:00,7.917973684210532,12.396486842105272,14.684039473684209,9.946710526315792,93.37407894736845,1406.171052631579,998.0657894736842,2.2,1.0,11.0
2019-11-09 09:00:00+00:00,3.5400129870129886,6.078896103896106,7.744467532467532,9.024805194805197,93.76051948051942,1391.844155844156,978.1558441558442,2.8,0.0,8.1
2019-11-09 10:00:00+00:00,3.805064102564101,6.167551282051281,8.048192307692306,8.745,94.19282051282052,1394.423076923077,971.0897435897436,1.7,1.0,6.7
2019-11-09 11:00:00+00:00,5.812602564102565,8.923487179487182,11.21405128205128,8.283076923076928,95.78205128205136,1386.8333333333333,977.397435897436,2.2,0.0,6.4
2019-11-09 12:00:00+00:00,7.634999999999998,12.00750632911392,14.460189873417724,7.878354430379749,97.35113924050628,1388.7215189873418,849.1139240506329,1.1,0.0,6.7
2019-11-09 13:00:00+00:00,9.814506849315064,15.101657534246582,18.28184931506849,7.657260273972606,98.62246575342478,1391.054794520548,792.4383561643835,1.1,1.0,7.4
2019-11-09 14:00:00+00:00,10.3068125,15.7935625,18.87784375000001,8.284375,98.30203125,1413.328125,1221.875,0.6,4.0,7.9
2019-11-09 15:00:00+00:00,9.556285714285716,14.084892857142858,16.139892857142858,17.94928571428571,80.24071428571428,1436.5,1930.392857142857,2.8,8.0,8.0
2019-11-09 16:00:00+00:00,9.014203124999998,13.367984375,15.344156250000005,23.282031249999992,68.25125,1382.296875,1823.359375,6.1,13.0,7.4
2019-11-09 17:00:00+00:00,7.082961538461536,10.149038461538462,11.271346153846151,35.50807692307693,54.29769230769231,1401.4102564102564,1822.294871794872,10.0,17.0,6.8
2019-11-09 18:00:00+00:00,4.600573333333331,6.463120000000001,7.233200000000002,40.64346666666668,47.90199999999999,1394.3066666666666,1801.9066666666668,12.2,21.0,5.8
2019-11-09 19:00:00+00:00,9.259888888888888,12.411222222222223,13.577222222222222,41.85888888888889,47.77555555555556,1464.7777777777778,1842.3333333333333,13.9,23.0,6.8
2019-11-09 20:00:00+00:00,9.2941,12.3527,13.308600000000002,47.08899999999999,45.405,1440.0,1856.2,15.0,25.0,8.1
2019-11-10 07:00:00+00:00,20.215728395061728,30.113111111111103,35.55127160493827,10.21716049382716,93.58456790123454,1427.7283950617284,1339.6296296296296,3.6,0.0,18.0
2019-11-10 08:00:00+00:00,13.789194805194803,20.68114285714285,25.31341558441559,9.540909090909093,94.57090909090908,1421.3506493506493,1158.1688311688313,2.8,0.0,15.9
2019-11-10 09:00:00+00:00,10.404756410256413,15.607589743589749,18.86334615384616,9.381923076923073,94.5102564102564,1403.6538461538462,1063.948717948718,2.8,0.0,13.9
2019-11-10 10:00:00+00:00,9.0832875,14.133887499999997,17.364225000000012,9.0645,94.99262500000006,1404.9,1010.3625,2.8,0.0,12.3
2019-11-10 11:00:00+00:00,7.149144736842106,11.3106052631579,13.666421052631584,8.844473684210527,94.59960526315784,1386.4605263157894,1005.1447368421052,2.8,0.0,10.7
2019-11-10 12:00:00+00:00,6.403976470588233,10.105447058823534,12.21431764705882,8.336705882352938,95.11399999999996,1387.2470588235294,889.1176470588235,3.3,0.0,9.6
2019-11-10 13:00:00+00:00,6.358714285714286,10.221012987012983,12.991545454545454,7.910909090909095,96.3198701298702,1387.090909090909,845.974025974026,0.6,2.0,9.5
2019-11-10 14:00:00+00:00,12.36663492063492,19.14626984126984,23.12385714285714,8.801111111111114,96.8395238095238,1404.5396825396826,1226.952380952381,-1.1,6.0,11.0
2019-11-10 16:00:00+00:00,15.886605263157891,23.09602631578948,25.779026315789466,21.675526315789483,71.90026315789476,1364.1842105263158,969.3157894736842,5.6,11.0,14.2
2019-11-10 17:00:00+00:00,15.859436619718313,23.16839436619718,25.88246478873241,29.68211267605633,62.37070422535211,1416.943661971831,934.6760563380282,8.3,14.0,14.6
2019-11-10 18:00:00+00:00,13.049666666666669,18.503115942028984,20.54253623188406,37.26376811594202,51.955942028985504,1402.8840579710145,925.0434782608696,10.6,19.0,13.4
2019-11-10 19:00:00+00:00,13.576567567567569,19.323743243243246,21.68339189189189,38.81459459459459,49.66175675675676,1372.2972972972973,844.5540540540541,12.8,24.0,12.9
2019-11-10 20:00:00+00:00,13.63045901639344,18.733950819672128,20.55626229508197,42.25311475409836,47.45868852459015,1377.2459016393443,872.8852459016393,13.9,28.0,12.7
2019-11-10 21:00:00+00:00,9.958307692307695,13.745115384615389,15.26311538461539,41.87128205128205,46.77499999999999,1363.974358974359,852.525641025641,15.6,27.0,11.0
2019-11-10 22:00:00+00:00,9.557898734177211,13.539341772151902,14.966443037974686,38.82291139240505,48.14632911392406,1352.0506329113923,1287.9746835443038,16.1,25.0,10.2
2019-11-10 23:00:00+00:00,5.198267605633804,7.648887323943662,8.799056338028167,29.42788732394367,53.000140845070405,1339.380281690141,472.09859154929575,15.6,25.0,8.3
2019-11-11 00:00:00+00:00,5.736719999999997,8.659613333333333,10.30882666666667,20.201333333333327,64.35306666666666,1374.5466666666666,729.3733333333333,15.0,20.0,8.0
2019-11-11 01:00:00+00:00,10.895208955223875,15.916791044776122,18.63507462686568,16.88835820895522,72.29298507462688,1443.2238805970148,1220.7761194029852,10.6,15.0,9.6
2019-11-11 02:00:00+00:00,8.040617283950619,11.818530864197534,14.090419753086424,15.776419753086424,74.14901234567901,1393.9012345679012,955.3086419753088,10.6,11.0,9.3
2019-11-11 03:00:00+00:00,5.258705128205127,7.857974358974364,9.54616666666666,15.04641025641026,74.74641025641023,1360.8461538461538,772.9871794871794,9.4,9.0,7.8
2019-11-11 04:00:00+00:00,5.079302631578946,7.53646052631579,9.296210526315786,14.123552631578953,77.31210526315792,1398.6447368421052,1051.157894736842,7.2,3.0,7.1
2019-11-11 05:00:00+00:00,6.15549275362319,10.25357971014493,12.913942028985502,12.953043478260872,81.28159420289855,1397.4927536231885,1141.608695652174,6.1,3.0,8.5
2019-11-11 06:00:00+00:00,5.372179487179489,9.02896153846154,11.155589743589744,12.959230769230762,83.03025641025643,1411.2435897435898,1189.923076923077,6.1,3.0,8.2
2019-11-11 07:00:00+00:00,8.290576923076923,12.213000000000005,14.742423076923076,13.462692307692311,85.8026923076923,1425.8461538461538,1166.9615384615386,5.8,2.0,9.0
2019-11-11 08:00:00+00:00,8.329936507936507,12.551809523809522,14.99477777777778,10.763492063492064,93.27587301587302,1414.3333333333333,1121.095238095238,5.6,0.0,8.6
2019-11-11 09:00:00+00:00,7.856224489795918,12.049061224489789,14.704367346938778,10.229183673469388,95.27918367346936,1406.9795918367347,1079.7551020408164,4.4,0.0,8.7
2019-11-11 10:00:00+00:00,4.965084337349398,8.156795180722895,10.162012048192771,9.540843373493978,96.430843373494,1394.0481927710844,1051.4939759036145,3.9,0.0,7.8
2019-11-11 11:00:00+00:00,7.207328767123289,11.497493150684932,14.534410958904113,9.265342465753427,98.32671232876712,1395.123287671233,1050.5479452054794,4.4,0.0,8.1
2019-11-11 12:00:00+00:00,4.782547945205478,8.08882191780822,10.262657534246571,9.166027397260272,99.26506849315076,1404.4520547945206,1009.4931506849316,3.9,0.0,7.6
2019-11-11 13:00:00+00:00,4.223013157894739,7.424499999999997,9.558223684210525,8.89,99.98999999999984,1415.078947368421,925.578947368421,3.3,2.0,7.3
2019-11-11 14:00:00+00:00,6.312870129870128,9.714766233766232,12.362000000000004,9.599480519480515,99.98999999999984,1452.2987012987012,1413.2857142857142,3.9,5.0,7.4
2019-11-11 15:00:00+00:00,8.294027777777778,12.068416666666666,14.415194444444442,15.742222222222225,93.02069444444447,1445.0277777777778,997.5833333333334,4.4,8.0,7.5
2019-11-11 16:00:00+00:00,5.13870512820513,7.541141025641027,8.933794871794872,21.3148717948718,77.8857692307692,1369.1923076923076,742.9358974358975,6.1,13.0,6.0
2019-11-11 17:00:00+00:00,7.11129333333333,10.25689333333333,11.697906666666665,30.059466666666665,65.07786666666665,1390.7733333333333,866.88,7.2,18.0,6.0
2019-11-11 18:00:00+00:00,4.783942028985509,6.75563768115942,7.513260869565219,34.59666666666668,57.32072463768116,1358.3478260869565,856.536231884058,10.0,25.0,5.1
2019-11-11 19:00:00+00:00,0.6136486486486485,1.3217297297297292,1.832432432432432,36.05810810810811,38.73716216216218,1328.3243243243244,725.1486486486486,10.6,29.0,3.8
2019-11-11 20:00:00+00:00,0.5795068493150685,1.1763150684931505,1.5576849315068495,34.92561643835615,52.44794520547948,1304.3013698630136,657.5479452054794,11.1,32.0,3.1
2019-11-11 21:00:00+00:00,0.0091971830985915,0.1052394366197183,0.2892112676056337,35.77760563380282,50.16436619718309,1287.6338028169014,645.3802816901408,12.2,32.0,2.4
2019-11-11 22:00:00+00:00,0.0249729729729729,0.1337837837837838,0.4012702702702703,33.31608108108109,49.55729729729731,1271.081081081081,1189.472972972973,11.7,30.0,2.1
2019-11-11 23:00:00+00:00,0.0,0.0090641025641025,0.2545641025641025,22.54769230769229,55.5597435897436,1209.423076923077,244.3205128205128,11.7,29.0,1.9
2019-11-12 00:00:00+00:00,0.0071038961038961,0.1517792207792208,0.7353766233766235,15.608311688311684,68.8907792207792,1267.8961038961038,293.6363636363636,9.4,27.0,2.2
2019-11-12 01:00:00+00:00,0.5508795180722889,1.4120481927710835,2.215096385542168,13.649036144578313,75.70409638554212,1349.0240963855422,593.2048192771084,7.8,23.0,2.9
2019-11-12 02:00:00+00:00,1.2421125000000006,2.292975000000001,3.342187499999999,12.684,77.81612500000003,1358.6125,660.325,4.4,17.0,3.5
2019-11-12 03:00:00+00:00,2.0235789473684216,3.344828947368421,4.746999999999999,11.245000000000005,81.86815789473684,1389.3552631578948,925.4736842105264,4.4,9.0,4.1
2019-11-12 04:00:00+00:00,1.92347435897436,3.422358974358976,5.004782051282049,10.361538461538466,84.43615384615383,1380.2948717948718,936.9871794871794,4.4,6.0,4.6
2019-11-12 05:00:00+00:00,1.5568461538461538,2.6956923076923083,3.851205128205129,10.062820512820512,82.74038461538461,1342.551282051282,674.9615384615385,3.3,4.0,4.4
2019-11-12 06:00:00+00:00,2.7109249999999987,4.762262499999998,6.496624999999997,9.547,84.72925000000004,1384.2875,1014.9375,2.2,1.0,4.6
2019-11-12 07:00:00+00:00,2.522952380952381,5.376785714285717,8.458321428571432,8.656785714285713,85.29095238095235,1379.857142857143,1010.8809523809524,2.0,0.0,5.7
2019-11-12 08:00:00+00:00,1.047769230769231,2.06025641025641,3.1630256410256408,7.874871794871798,86.83705128205126,1359.8076923076924,906.6923076923076,1.7,1.0,4.3
2019-11-12 09:00:00+00:00,1.0094054054054054,1.964216216216216,2.978270270270269,7.938783783783787,86.57554054054046,1357.2162162162165,808.5135135135135,1.1,1.0,3.5
2019-11-12 10:00:00+00:00,1.5741111111111112,3.0068888888888896,4.482333333333333,7.558472222222227,87.54069444444445,1365.2222222222222,798.0555555555555,0.0,1.0,3.2
2019-11-12 11:00:00+00:00,3.720947368421052,6.512184210526317,8.38965789473684,7.118421052631576,88.75171052631573,1366.407894736842,873.3815789473684,-0.6,1.0,3.7
2019-11-12 12:00:00+00:00,3.5790789473684224,6.164052631578946,8.314249999999998,7.053947368421052,76.20749999999994,1374.342105263158,883.4868421052631,0.0,2.0,4.1
2019-11-12 13:00:00+00:00,4.796580246913581,8.067234567901233,10.477913580246913,6.582716049382715,78.98271604938274,1391.2345679012346,777.2592592592592,-0.6,3.0,4.7
2019-11-12 14:00:00+00:00,6.919506493506494,10.25994805194805,12.594961038961044,7.579480519480521,91.81870129870134,1445.5454545454545,1382.7402597402595,0.0,6.0,5.3
2019-11-12 15:00:00+00:00,5.219549999999998,7.611962500000004,9.532325,13.599250000000003,81.90625000000003,1439.6375,853.3625,1.7,9.0,5.1
2019-11-12 16:00:00+00:00,4.188460526315789,5.973289473684213,7.00067105263158,19.77526315789473,70.59710526315787,1354.7763157894738,618.8947368421053,3.9,12.0,4.3
2019-11-12 17:00:00+00:00,3.962805555555555,5.718986111111112,6.653083333333335,30.65611111111112,56.58249999999998,1405.2916666666667,774.4583333333334,6.1,18.0,4.0
2019-11-12 18:00:00+00:00,4.611712328767122,6.490808219178084,7.340671232876709,34.84808219178083,51.413698630137,1345.958904109589,714.1780821917808,8.9,26.0,3.9
2019-11-12 19:00:00+00:00,5.721932432432434,7.904581081081079,8.910581081081082,38.33000000000001,48.77310810810811,1362.3108108108108,809.1486486486486,10.0,29.0,4.3
2019-11-12 20:00:00+00:00,6.006205479452053,8.064849315068493,8.96217808219178,38.6109589041096,48.76958904109589,1363.5890410958905,814.8082191780821,12.8,31.0,4.8
2019-11-12 21:00:00+00:00,6.193849315068492,8.291671232876713,9.350150684931506,38.11835616438358,49.53616438356165,1362.890410958904,815.3424657534247,13.3,28.0,5.4
2019-11-12 22:00:00+00:00,7.1420612244897965,9.473081632653065,10.552571428571431,38.53224489795919,48.47244897959187,1370.571428571429,1032.857142857143,13.3,24.0,6.0
2019-11-12 23:00:00+00:00,6.878454545454546,9.238727272727274,10.267181818181818,21.75363636363636,62.23363636363636,1361.4545454545455,1827.1818181818185,13.3,21.0,7.2
2019-11-13 00:00:00+00:00,10.804434782608697,14.73076086956522,16.936021739130442,18.79152173913043,69.26347826086956,1427.0434782608695,1167.3695652173913,10.0,15.0,9.4
2019-11-13 01:00:00+00:00,8.968307692307688,12.923346153846156,15.02642307692308,16.88923076923077,75.49833333333333,1386.3461538461538,936.0128205128206,10.0,12.0,10.0
2019-11-13 02:00:00+00:00,9.914894736842106,14.628407894736847,17.152684210526306,14.783157894736847,85.621447368421,1416.1315789473683,937.9342105263158,6.1,7.0,11.1
2019-11-13 03:00:00+00:00,12.3615,18.661250000000003,22.504916666666663,13.163333333333334,89.28833333333331,1430.9166666666667,1082.0833333333333,5.6,4.0,13.2
2019-11-13 04:00:00+00:00,9.527333333333331,15.218000000000002,17.048666666666666,11.9,88.44333333333334,1421.3333333333333,1044.3333333333333,5.6,1.0,13.2
2019-11-13 05:00:00+00:00,10.5048,15.5825,18.8488,12.021999999999998,90.384,1438.3,1012.9,3.9,1.0,13.6
2019-11-13 06:00:00+00:00,12.10925862068966,17.561706896551723,20.828172413793105,11.205344827586202,91.86103448275864,1423.8620689655172,992.1896551724138,4.4,0.0,13.2
2019-11-13 07:00:00+00:00,9.846342465753429,14.546794520547945,17.108698630136992,11.426575342465751,92.28301369863024,1460.7123287671234,968.4109589041096,4.4,0.0,12.8
2019-11-13 08:00:00+00:00,8.016746666666668,11.834079999999998,14.726519999999992,12.225066666666663,89.26213333333332,1408.8,1015.0133333333332,4.4,1.0,11.9
2019-11-13 09:00:00+00:00,7.586276315789471,11.442434210526317,13.86084210526316,12.55052631578947,90.16092105263156,1413.092105263158,1028.8815789473683,4.4,0.0,11.1
2019-11-13 10:00:00+00:00,6.504,9.95443243243243,11.772270270270273,12.03905405405406,61.99189189189188,1415.0675675675675,978.391891891892,4.4,0.0,10.5
2019-11-13 11:00:00+00:00,8.165164556962026,12.22112658227848,14.55567088607596,10.567848101265822,96.40620253164552,1407.1012658227849,919.3417721518988,3.9,0.0,10.5
2019-11-13 12:00:00+00:00,7.753824324324323,11.74983783783784,13.715878378378378,9.839324324324323,97.0474324324324,1404.2972972972973,876.0675675675676,3.3,0.0,10.1
2019-11-13 13:00:00+00:00,7.985653333333332,12.129386666666669,14.457453333333332,10.232000000000005,96.24493333333344,1419.96,808.72,2.8,2.0,10.0
2019-11-13 14:00:00+00:00,7.202586666666664,10.8152,13.186733333333327,10.889733333333336,93.77986666666668,1446.92,1349.88,3.9,5.0,9.7
2019-11-13 15:00:00+00:00,11.626240000000005,16.70636,19.38826666666667,16.077733333333335,84.65493333333336,1441.9733333333334,955.9733333333334,2.8,9.0,10.4
2019-11-13 16:00:00+00:00,15.148883116883113,20.78063636363636,23.38627272727272,23.00623376623376,72.69337662337664,1421.5454545454545,927.8831168831168,6.1,14.0,10.9
2019-11-13 17:00:00+00:00,13.698144736842108,18.97602631578948,21.50578947368421,29.94894736842105,59.95368421052633,1388.407894736842,827.4473684210526,8.3,17.0,11.0
2019-11-13 18:00:00+00:00,12.982874999999998,17.873999999999995,19.82001388888889,38.32500000000002,51.84777777777777,1398.736111111111,902.9305555555557,11.1,22.0,10.9
2019-11-13 19:00:00+00:00,7.449777777777776,10.355444444444457,11.630580246913576,42.65851851851851,48.46567901234568,1393.1604938271605,925.8765432098766,13.3,26.0,9.8
2019-11-13 20:00:00+00:00,3.550116883116883,5.060012987012988,5.787688311688313,42.13259740259741,50.485974025974016,1392.9610389610389,918.0649350649352,15.0,29.0,7.6
2019-11-13 21:00:00+00:00,2.2474794520547943,3.551808219178082,4.3693424657534266,39.84917808219176,52.8841095890411,1380.082191780822,876.2191780821918,15.6,29.0,6.4
2019-11-13 22:00:00+00:00,0.5076527777777778,1.0258888888888886,1.446416666666667,38.29111111111112,53.45208333333334,1365.763888888889,1304.2083333333333,15.6,26.0,5.0
2019-11-13 23:00:00+00:00,0.0338554216867469,0.2895542168674698,0.69855421686747,27.25180722891568,63.86614457831327,1325.0843373493976,472.48192771084337,15.0,23.0,4.1
2019-11-14 00:00:00+00:00,0.7385342465753423,1.6414109589041097,2.2639726027397256,19.2272602739726,77.27931506849316,1377.4383561643835,677.054794520548,12.8,21.0,4.5
2019-11-14 01:00:00+00:00,2.0048860759493667,3.3750632911392406,4.813670886075944,16.76227848101266,83.70379746835448,1443.6582278481012,1119.759493670886,11.1,15.0,5.7
2019-11-14 02:00:00+00:00,2.323666666666666,3.732152777777777,4.870013888888888,15.147916666666664,71.47638888888888,1405.2222222222222,979.0833333333334,7.8,11.0,6.0
2019-11-14 03:00:00+00:00,1.6249358974358972,2.858064102564103,3.800076923076924,14.568205128205127,86.91551282051279,1388.9102564102564,881.2820512820513,7.8,8.0,5.6
2019-11-14 04:00:00+00:00,3.1423086419753083,5.019172839506174,6.439407407407408,13.899753086419752,88.59098765432098,1404.1975308641977,1005.1234567901234,7.2,4.0,5.8
2019-11-14 05:00:00+00:00,2.3775000000000004,3.949430555555556,5.190972222222222,12.778333333333332,91.2273611111111,1422.388888888889,1158.9305555555557,6.1,1.0,5.8
2019-11-14 06:00:00+00:00,1.7964133333333323,3.1834799999999994,4.682373333333332,11.8876,93.48226666666666,1449.7066666666667,1118.8933333333334,3.3,0.0,5.9
2019-11-14 07:00:00+00:00,2.0019726027397264,3.557808219178084,5.475547945205481,11.123424657534244,95.4853424657534,1406.4383561643835,1120.657534246575,3.6,0.0,6.2
2019-11-14 08:00:00+00:00,1.6213243243243245,2.686702702702703,3.672324324324325,10.555945945945943,96.99216216216216,1397.554054054054,1080.6891891891892,3.9,0.0,5.5
2019-11-14 09:00:00+00:00,0.347828947368421,1.1006052631578946,1.5748684210526318,10.131184210526314,98.1527631578948,1389.7236842105262,1001.8815789473684,3.3,0.0,4.8
2019-11-14 10:00:00+00:00,0.7906756756756756,1.582391891891892,2.30981081081081,9.999189189189186,98.78878378378374,1461.581081081081,1041.6351351351352,2.8,0.0,4.6
2019-11-14 11:00:00+00:00,1.964391891891892,3.465081081081081,4.394608108108109,9.64108108108108,99.87594594594584,1392.5945945945946,1020.7297297297296,2.8,0.0,5.0
2019-11-14 12:00:00+00:00,2.343679487179487,3.778705128205129,5.447897435897435,9.409743589743588,99.98999999999984,1397.051282051282,978.0384615384615,2.8,0.0,5.1
2019-11-14 13:00:00+00:00,2.658766233766233,4.512181818181819,5.877532467532466,9.57077922077922,99.98999999999984,1440.6363636363635,975.6623376623376,3.9,3.0,5.3
2019-11-14 14:00:00+00:00,4.086328767123288,6.381205479452052,8.234109589041092,10.991369863013697,99.76150684931496,1437.3013698630136,1492.342465753425,3.3,6.0,5.8
2019-11-14 15:00:00+00:00,5.219521126760563,7.723887323943663,9.71133802816901,15.814788732394366,90.67492957746478,1448.0845070422536,1007.6901408450703,4.4,9.0,6.3
2019-11-14 16:00:00+00:00,4.30545205479452,6.104753424657535,7.051520547945208,22.43767123287671,77.62123287671233,1394.890410958904,831.082191780822,7.2,11.0,5.5
2019-11-14 17:00:00+00:00,3.9554999999999993,5.614124999999999,6.52155,31.353125,63.67974999999998,1401.55,961.2375,9.4,15.0,5.0
